"","X1.b_Intercept","X2.b_Intercept","X3.b_Intercept","X4.b_Intercept","treatment_level","species_level","bias_level"
"252",-0.493533199603804,-0.335210555131707,-0.234172002155367,-0.254284570107743,"CORT Cold","delicata","Red"
"253",-0.383238167325901,-0.305228775744748,-0.311471596311451,-0.5396506055713,"CORT Cold","delicata","Red"
"254",-0.595856100648138,-0.0951795742466305,-0.449531464874778,-0.589167676587472,"CORT Cold","delicata","Red"
"255",-0.206082434762613,-0.143515927053118,-0.391833620302116,-0.494828424487692,"CORT Cold","delicata","Red"
"256",-0.216668881531797,-0.65787115573557,-0.364766760066558,-0.317707500921845,"CORT Cold","delicata","Red"
"257",-0.549732636153385,-0.250065546756783,-0.365439796669619,-0.273273491710746,"CORT Cold","delicata","Red"
"258",-0.233753467149932,-0.39108556839675,-0.442643929176845,-0.524018853674595,"CORT Cold","delicata","Red"
"259",-0.251037090070913,-0.422170327225784,-0.334479369851639,-0.177578141972295,"CORT Cold","delicata","Red"
"260",-0.34206782574632,-0.332779527621392,-0.423412567788654,-0.303947491295695,"CORT Cold","delicata","Red"
"261",-0.364502349347226,-0.442590430181675,-0.262311303632027,-0.251169641968164,"CORT Cold","delicata","Red"
"262",-0.296336976800523,-0.324504985838254,-0.567662835320554,-0.384852375448702,"CORT Cold","delicata","Red"
"263",-0.471220790935983,-0.280216434216766,-0.497757051911135,-0.0716851293139223,"CORT Cold","delicata","Red"
"264",-0.394893753876161,-0.223364723714562,-0.477918547133967,-0.747276534241441,"CORT Cold","delicata","Red"
"265",-0.466641990852159,-0.522033180198596,-0.101183785501246,0.0804842484560009,"CORT Cold","delicata","Red"
"266",-0.372563521954185,-0.692337274431919,-0.458306255048417,-0.246601324443189,"CORT Cold","delicata","Red"
"267",-0.220239942661857,-0.804793454604592,-0.486884175622471,-0.385820607993009,"CORT Cold","delicata","Red"
"268",-0.509489153002618,-0.612343674051299,-0.494692254346682,-0.289715017680438,"CORT Cold","delicata","Red"
"269",-0.578238539067248,-0.612968098902635,-0.524187688599375,-0.152650343999936,"CORT Cold","delicata","Red"
"270",-0.212712563698585,-0.634853809733631,-0.304897283672408,-0.321474697130939,"CORT Cold","delicata","Red"
"271",-0.172669292324825,-0.222261149493637,-0.540464257577135,-0.314490654442133,"CORT Cold","delicata","Red"
"272",-0.285102810772725,-0.528186055669678,-0.30538610059944,-0.452641021574485,"CORT Cold","delicata","Red"
"273",-0.334090027517601,-0.115293707681623,-0.645242188109977,-0.689798253210919,"CORT Cold","delicata","Red"
"274",-0.304182594457625,-0.191932493790895,-0.154966405080947,-0.559799671338832,"CORT Cold","delicata","Red"
"275",-0.446175693218958,-0.540364025587719,-0.634188144091971,-0.255069067640077,"CORT Cold","delicata","Red"
"276",-0.62450273348289,-0.628757718921813,-0.377504998595405,-0.28306886980926,"CORT Cold","delicata","Red"
"277",-0.0953567765455099,-0.627916303401213,-0.307893578159921,-0.405170660179918,"CORT Cold","delicata","Red"
"278",-0.522107848315766,-0.271401313681589,-0.513929775458256,-0.4329060029782,"CORT Cold","delicata","Red"
"279",-0.3104345956778,-0.359415871394514,-0.27077434921755,-0.376909777301242,"CORT Cold","delicata","Red"
"280",-0.601004724058137,-0.105096483233037,-0.301105399776837,-0.350733705255268,"CORT Cold","delicata","Red"
"281",-0.156246327868648,-0.510268475206196,-0.502587536985836,-0.428190961864944,"CORT Cold","delicata","Red"
"282",-0.848654658763438,-0.596638165146404,-0.15474899056628,-0.433134250970175,"CORT Cold","delicata","Red"
"283",-0.121764119145186,-0.188710196787918,-0.570839811512415,-0.530600920758519,"CORT Cold","delicata","Red"
"284",-0.639450153865893,-0.157450694336573,-0.514290288930897,-0.629101347396896,"CORT Cold","delicata","Red"
"285",-0.10030984743629,-0.462686338871806,-0.203480461802536,-0.857299994582212,"CORT Cold","delicata","Red"
"286",-0.430974717855721,-0.305794293375712,-0.458321179728697,-0.362182351853972,"CORT Cold","delicata","Red"
"287",-0.404352020850498,-0.538599426569227,-0.494882172480618,-0.40751536448716,"CORT Cold","delicata","Red"
"288",-0.398756403770987,-0.631196778213427,-0.306215045427737,-0.489403521670713,"CORT Cold","delicata","Red"
"289",-0.475395214487497,-0.524254506590942,-0.354610114586245,-0.365424549127326,"CORT Cold","delicata","Red"
"290",-0.317732055033718,-0.325421331017107,-0.329854756101914,-0.301142910815065,"CORT Cold","delicata","Red"
"291",-0.398265852798055,-0.253980079235941,-0.0914020463255851,-0.265957093815889,"CORT Cold","delicata","Red"
"292",-0.521176818462956,-0.59754774323356,-0.630981283045028,-0.304535783023541,"CORT Cold","delicata","Red"
"293",-0.602071973609111,-0.703594554098037,-0.645214251997951,-0.565134050065891,"CORT Cold","delicata","Red"
"294",-0.269005455470489,-0.259489235316521,0.126221372030702,-0.437281637909807,"CORT Cold","delicata","Red"
"295",-0.46906353371682,-0.446846383527115,-0.87026981990552,-0.562413153380094,"CORT Cold","delicata","Red"
"296",-0.360286515476735,-0.530011521572651,-0.685502102789798,-0.435433813590135,"CORT Cold","delicata","Red"
"297",-0.108171229560674,-0.499445174323371,-0.375857467278945,-0.338108554327499,"CORT Cold","delicata","Red"
"298",0.00984960547337982,-0.405031684241878,-0.549462610937833,-0.318934807980514,"CORT Cold","delicata","Red"
"299",-0.613684633887444,-0.277129700021766,-0.134918308455857,-0.168944049144111,"CORT Cold","delicata","Red"
"300",-0.161562637883113,-0.518247631112543,-0.414819621087409,-0.455241707365327,"CORT Cold","delicata","Red"
"301",-0.598236328132422,-0.220399417577559,-0.274572024683014,-0.151847056525578,"CORT Cold","delicata","Red"
"302",-0.168919189352341,-0.290542737309161,-0.243382126646999,-0.143155605653845,"CORT Cold","delicata","Red"
"303",-0.216183933653552,-0.651423165837624,-0.416528224521238,-0.601582303298396,"CORT Cold","delicata","Red"
"304",-0.253837695830021,-0.495582508650835,-0.204839247911899,-0.505406419044125,"CORT Cold","delicata","Red"
"305",-0.237139024972201,-0.481774900385104,-0.367160818651772,-0.544692149715571,"CORT Cold","delicata","Red"
"306",-0.575635907788398,-0.514182306383419,-0.138369489140341,-0.502342509175663,"CORT Cold","delicata","Red"
"307",-0.193018453081296,-0.265256931253467,-0.630110974289546,0.086389414935837,"CORT Cold","delicata","Red"
"308",-0.441460614085634,-0.364705180873833,-0.347767820350734,-0.749646848634743,"CORT Cold","delicata","Red"
"309",-0.527752406974316,-0.421289251421868,-0.320619784187199,-0.124594898162707,"CORT Cold","delicata","Red"
"310",-0.222728689472174,-0.550013071415642,-0.30294510493217,-0.0418440285447114,"CORT Cold","delicata","Red"
"311",-0.537212870753472,-0.336474014096674,-0.566600906507309,-0.355351659210544,"CORT Cold","delicata","Red"
"312",-0.301479558290111,-0.366833823699111,-0.681369015938942,-0.146390789050657,"CORT Cold","delicata","Red"
"313",-0.00667574768713725,-0.366134992366858,-0.188823327688439,-0.431967349388008,"CORT Cold","delicata","Red"
"314",-0.421052762398159,-0.426178865559805,-0.394359190342715,-0.274648883870713,"CORT Cold","delicata","Red"
"315",-0.415033058980077,0.0235417789276102,-0.295527985787376,-0.218154612619137,"CORT Cold","delicata","Red"
"316",-0.324627466015709,-0.228883350667851,-0.417178190401134,-0.107150378387154,"CORT Cold","delicata","Red"
"317",-0.267251798835422,-0.555097413692429,-0.215789694906542,-0.680496907272008,"CORT Cold","delicata","Red"
"318",-0.2294703601902,-0.177377663837432,-0.531031013461688,-0.734647447386892,"CORT Cold","delicata","Red"
"319",-0.354540152386459,-0.55124829174789,-0.299589384045161,-0.350558994324702,"CORT Cold","delicata","Red"
"320",-0.123319794649584,-0.589113254062179,-0.522613536015578,-0.233717721920012,"CORT Cold","delicata","Red"
"321",-0.135254861036205,-0.583649425815882,-0.465517423923791,-0.423798491353824,"CORT Cold","delicata","Red"
"322",-0.580104141060116,-0.320915311076026,-0.236881652662746,-0.289104562250249,"CORT Cold","delicata","Red"
"323",-0.281681140849816,-0.464928838757143,-0.31164796495993,-0.111650266922384,"CORT Cold","delicata","Red"
"324",-0.44039903768063,-0.17795504213973,-0.493262768298775,-0.414517274741636,"CORT Cold","delicata","Red"
"325",-0.63942188956905,-0.744056006532324,-0.554962029811885,-0.272624456453604,"CORT Cold","delicata","Red"
"326",-0.270501281254441,-0.102931980802977,-0.144169233352273,-0.381836638711225,"CORT Cold","delicata","Red"
"327",-0.300844934282821,-0.127609185577167,-0.262304617608986,-0.123243058250135,"CORT Cold","delicata","Red"
"328",-0.517446803678747,-0.562300970358427,-0.344495492435275,-0.732650111634122,"CORT Cold","delicata","Red"
"329",-0.318220042051718,-0.576982476186746,-0.300961459847212,-0.801536558799914,"CORT Cold","delicata","Red"
"330",-0.0510399306905872,-0.30259679119564,-0.422820963396986,-0.664321282488625,"CORT Cold","delicata","Red"
"331",-0.777982420897996,-0.457757287909231,-0.359134628822683,-0.549683356201281,"CORT Cold","delicata","Red"
"332",-0.614459531921641,-0.533694900837457,-0.452463595356721,-0.306085234968439,"CORT Cold","delicata","Red"
"333",-0.396966773972378,-0.272458939876826,-0.647110690847739,-0.353303877043089,"CORT Cold","delicata","Red"
"334",-0.411608829901378,-0.229645231669046,-0.234012622929248,-0.445614938134769,"CORT Cold","delicata","Red"
"335",-0.131581768254182,-0.311401430002959,-0.235841424388091,-0.433920790073234,"CORT Cold","delicata","Red"
"336",-0.577712203095496,-0.506416146412713,-0.482426327073955,-0.256223917821665,"CORT Cold","delicata","Red"
"337",-0.570980983186523,-0.495812834372071,-0.420383981156767,-0.50088434880294,"CORT Cold","delicata","Red"
"338",-0.592044584678927,-0.287802113693699,-0.00607474102398989,-0.522516652263708,"CORT Cold","delicata","Red"
"339",-0.503166362045656,-0.442374768259811,-0.297832226351142,-0.447924836343587,"CORT Cold","delicata","Red"
"340",-0.537911360913222,-0.337334142049049,-0.672817904740599,-0.427610910016796,"CORT Cold","delicata","Red"
"341",-0.532717922095135,-0.51867667004271,-0.786435325499885,-0.600881621906956,"CORT Cold","delicata","Red"
"342",-0.371432198445615,-0.645405037376288,-0.443565205403523,-0.258790833414913,"CORT Cold","delicata","Red"
"343",-0.598522051521096,-0.45309317994684,-0.557185859722032,-0.220989946083052,"CORT Cold","delicata","Red"
"344",-0.640856469013135,-0.550659398510789,-0.74591875092253,-0.650470539637204,"CORT Cold","delicata","Red"
"345",-0.540366173543413,-0.279766033561404,-0.142975363885751,-0.583967900871675,"CORT Cold","delicata","Red"
"346",-0.276175258830941,-0.415438980416045,-0.399956511777416,-0.706309949388073,"CORT Cold","delicata","Red"
"347",-0.461913927803671,-0.286903341742862,-0.417659922420232,-0.649527993997784,"CORT Cold","delicata","Red"
"348",-0.45524614008466,-0.241523439841945,-0.360871305481908,-0.285930789759091,"CORT Cold","delicata","Red"
"349",-0.373636533840104,-0.264076942700351,-0.512946386136743,-0.318685181202668,"CORT Cold","delicata","Red"
"350",-0.33972187429176,-0.0164290619866063,-0.39545050477461,-0.141395201427257,"CORT Cold","delicata","Red"
"351",-0.414765515961568,-0.560532516948874,-0.638812361370401,-0.2079443543627,"CORT Cold","delicata","Red"
"352",-0.201354893012811,-0.227444583398705,-0.673077889570987,-0.217543334070878,"CORT Cold","delicata","Red"
"353",-0.548078648045758,-0.40095777416691,-0.455118666369593,-0.575787354465356,"CORT Cold","delicata","Red"
"354",-0.373863359225931,-0.438594048070053,-0.354730784188331,-0.325328729294292,"CORT Cold","delicata","Red"
"355",-0.370705679719319,-0.437838287656157,-0.362377392018287,-0.314517021780076,"CORT Cold","delicata","Red"
"356",-0.454265992413095,-0.523731596958902,-0.320939910017924,-0.471890195482088,"CORT Cold","delicata","Red"
"357",-0.335636816153614,-0.529934796523353,-0.33668558381279,-0.318197192916582,"CORT Cold","delicata","Red"
"358",-0.580721545256194,-0.109967231279951,-0.486017239038304,-0.281286539724126,"CORT Cold","delicata","Red"
"359",-0.577587801722302,-0.608786775499677,-0.227407792585346,-0.239237199055498,"CORT Cold","delicata","Red"
"360",-0.35288026744136,-0.540195858938467,-0.579152086335882,-0.361326701662194,"CORT Cold","delicata","Red"
"361",0.00635290164601632,-0.144321999328076,-0.612524636712041,-0.379989589087039,"CORT Cold","delicata","Red"
"362",-0.240460406328323,-0.478731652093504,-0.366522012306099,-0.466136408999315,"CORT Cold","delicata","Red"
"363",-0.586489079690683,-0.368893312427804,-0.469947688865889,-0.467387685506725,"CORT Cold","delicata","Red"
"364",-0.318627002322707,-0.384735928583827,-0.498074613702702,-0.437879374503703,"CORT Cold","delicata","Red"
"365",-0.448835439856918,-0.537809103849719,-0.170035085816439,-0.391683304922735,"CORT Cold","delicata","Red"
"366",-0.331437131135137,-0.253054325059905,-0.284358487200943,-0.324326886524387,"CORT Cold","delicata","Red"
"367",-0.308112813758543,-0.535118038394493,-0.161407508823789,-0.422975101235394,"CORT Cold","delicata","Red"
"368",-0.283979663777074,-0.366257351224387,-0.472065213583597,-0.189788522260155,"CORT Cold","delicata","Red"
"369",-0.218798508251506,-0.298544232542808,-0.535739678158043,-0.62357222305497,"CORT Cold","delicata","Red"
"370",-0.443310339436813,-0.391371209030066,-0.560750712875522,-0.51003842738614,"CORT Cold","delicata","Red"
"371",-0.57631360588536,-0.325576493258828,-0.112063252371459,-0.56289382235543,"CORT Cold","delicata","Red"
"372",-0.359744209702858,-0.517453701771671,-0.484941307575496,-0.378014706433535,"CORT Cold","delicata","Red"
"373",-0.416138470884126,-0.383955688045006,-0.552006585425852,-0.307764436522747,"CORT Cold","delicata","Red"
"374",-0.472092124369892,-0.568826837388111,-0.360312203494664,-0.152493271127958,"CORT Cold","delicata","Red"
"375",-0.337128216678872,-0.388012025844307,-0.465261167324359,-0.336123148665456,"CORT Cold","delicata","Red"
"376",-0.566855642902277,-0.259574761506491,-0.254092751707144,-0.620278078290227,"CORT Cold","delicata","Red"
"377",-0.632630614763672,-0.368726658435503,-0.432783539952929,-0.532577399690851,"CORT Cold","delicata","Red"
"378",-0.356447358563013,-0.0563459416115843,-0.569518087224016,-0.594000757945713,"CORT Cold","delicata","Red"
"379",-0.294791746351427,-0.0996035317718742,-0.723335710631654,-0.649749785324659,"CORT Cold","delicata","Red"
"380",-0.615789835232061,-0.285205403330422,-0.404877684517899,-0.319076593292896,"CORT Cold","delicata","Red"
"381",-0.583761056230105,-0.619979003937394,-0.38329620841511,-0.500090724760151,"CORT Cold","delicata","Red"
"382",-0.298152304716672,-0.517915863000557,-0.52068093154858,-0.608199988086491,"CORT Cold","delicata","Red"
"383",-0.329254160166422,-0.537657391517866,-0.524555638396339,-0.128687289153884,"CORT Cold","delicata","Red"
"384",-0.312062961761747,-0.51683692941145,-0.482113395816691,-0.58939673936266,"CORT Cold","delicata","Red"
"385",-0.437516255784324,-0.489100809694718,-0.300392776546611,-0.388355816434894,"CORT Cold","delicata","Red"
"386",-0.607750443155646,-0.461552752892854,-0.338163951735405,-0.316751288166708,"CORT Cold","delicata","Red"
"387",-0.203566361817635,-0.228944572406875,-0.26378394162551,-0.638589001976107,"CORT Cold","delicata","Red"
"388",-0.405214085254775,-0.369579125594203,-0.437470768154069,-0.33768428373595,"CORT Cold","delicata","Red"
"389",-0.307621301779126,-0.627749624522518,-0.452802967042373,-0.330911070294143,"CORT Cold","delicata","Red"
"390",-0.463321283885715,-0.49003160911081,-0.345273243881072,-0.686925306250718,"CORT Cold","delicata","Red"
"391",-0.31446252668223,-0.550836282309092,-0.556844091892085,-0.528510382399797,"CORT Cold","delicata","Red"
"392",-0.417813420339507,-0.297374818167168,-0.3687714591855,-0.36091559471519,"CORT Cold","delicata","Red"
"393",-0.500501875764195,-0.717895495868261,-0.432938755402956,-0.47480453935797,"CORT Cold","delicata","Red"
"394",-0.645758287806005,-0.370444304910426,-0.40120002891713,-0.618641318956866,"CORT Cold","delicata","Red"
"395",-0.110073110260618,-0.460515269627348,-0.414042420818481,-0.207226592657921,"CORT Cold","delicata","Red"
"396",-0.780267396876971,-0.696948121727114,-0.288093081704401,-0.132193797794654,"CORT Cold","delicata","Red"
"397",-0.588152506564778,-0.732389153073189,-0.30528098519559,-0.765370287580653,"CORT Cold","delicata","Red"
"398",-0.0631979992135393,-0.447213049908001,-0.402325405642419,-0.267831149151524,"CORT Cold","delicata","Red"
"399",-0.414240447389277,-0.511722953556874,-0.534821320638312,-0.230254080919024,"CORT Cold","delicata","Red"
"400",-0.335500417381753,-0.308868253197412,-0.469006534431012,-0.558243973306516,"CORT Cold","delicata","Red"
"401",-0.163795160156743,-0.343434443615812,-0.223884435022674,-0.251452589244094,"CORT Cold","delicata","Red"
"402",-0.651651902214066,-0.50741003708492,-0.576899895836185,-0.523745536963287,"CORT Cold","delicata","Red"
"403",-0.32103915004693,-0.204733014561949,-0.598160442335863,-0.227947623813482,"CORT Cold","delicata","Red"
"404",-0.440227438005946,-0.290750876842695,-0.398269166226673,-0.638108078139412,"CORT Cold","delicata","Red"
"405",-0.734298080891315,-0.335841091397981,-0.0126773659208781,-0.330818596201893,"CORT Cold","delicata","Red"
"406",-0.00528339107487932,-0.109115522004511,-0.503320416225857,-0.519988106915151,"CORT Cold","delicata","Red"
"407",-0.203849721594557,-0.425398673076461,-0.247002853077043,-0.705109364004031,"CORT Cold","delicata","Red"
