"","Intercept","treatment_level","species_level","bias_level"
"498",-0.713558918102862,"CORT Cold","delicata","Red"
"499",-0.650269881103349,"CORT Cold","delicata","Red"
"500",-0.399889117748168,"CORT Cold","delicata","Red"
"501",-0.17371738217435,"CORT Cold","delicata","Red"
"502",-0.411325024864572,"CORT Cold","delicata","Red"
"503",-0.237285431198747,"CORT Cold","delicata","Red"
"504",-0.320851968234875,"CORT Cold","delicata","Red"
"505",-0.458871754379411,"CORT Cold","delicata","Red"
"506",-0.545391021792075,"CORT Cold","delicata","Red"
"507",-0.159713024398482,"CORT Cold","delicata","Red"
"508",-0.111938420442018,"CORT Cold","delicata","Red"
"509",-0.87339901951339,"CORT Cold","delicata","Red"
"510",0.0381972862962414,"CORT Cold","delicata","Red"
"511",-0.781614066734406,"CORT Cold","delicata","Red"
"512",-0.329320094467749,"CORT Cold","delicata","Red"
"513",-0.465459817336325,"CORT Cold","delicata","Red"
"514",-0.610731221969683,"CORT Cold","delicata","Red"
"515",-0.217036488312242,"CORT Cold","delicata","Red"
"516",-0.540335464675362,"CORT Cold","delicata","Red"
"517",-0.530626848815673,"CORT Cold","delicata","Red"
"518",-0.512636421948157,"CORT Cold","delicata","Red"
"519",-0.466821935460626,"CORT Cold","delicata","Red"
"520",-0.42379645262308,"CORT Cold","delicata","Red"
"521",-0.433655279767411,"CORT Cold","delicata","Red"
"522",-0.245147387052118,"CORT Cold","delicata","Red"
"523",-0.299610548985646,"CORT Cold","delicata","Red"
"524",-0.299359614540009,"CORT Cold","delicata","Red"
"525",-0.155232299456425,"CORT Cold","delicata","Red"
"526",-0.444573329460411,"CORT Cold","delicata","Red"
"527",-0.466819458927249,"CORT Cold","delicata","Red"
"528",-0.360844257032671,"CORT Cold","delicata","Red"
"529",-0.4025333115893,"CORT Cold","delicata","Red"
"530",-0.494460752830568,"CORT Cold","delicata","Red"
"531",-0.468380114542725,"CORT Cold","delicata","Red"
"532",-0.617257028662501,"CORT Cold","delicata","Red"
"533",-0.462771025550509,"CORT Cold","delicata","Red"
"534",-0.451149458770312,"CORT Cold","delicata","Red"
"535",-0.579395685727642,"CORT Cold","delicata","Red"
"536",-0.556522199586344,"CORT Cold","delicata","Red"
"537",-0.40191841060592,"CORT Cold","delicata","Red"
"538",-0.613899798464036,"CORT Cold","delicata","Red"
"539",-0.202396566280668,"CORT Cold","delicata","Red"
"540",-0.218250224041933,"CORT Cold","delicata","Red"
"541",-0.664944848822209,"CORT Cold","delicata","Red"
"542",-0.47033235013199,"CORT Cold","delicata","Red"
"543",-0.45838764152446,"CORT Cold","delicata","Red"
"544",-0.365400656480317,"CORT Cold","delicata","Red"
"545",-0.580688097939253,"CORT Cold","delicata","Red"
"546",-0.566980637078114,"CORT Cold","delicata","Red"
"547",-0.456720196438929,"CORT Cold","delicata","Red"
"548",-0.364310674028827,"CORT Cold","delicata","Red"
"549",-0.357152054912986,"CORT Cold","delicata","Red"
"550",-0.266555645370332,"CORT Cold","delicata","Red"
"551",-0.522254096649478,"CORT Cold","delicata","Red"
"552",-0.54752510065572,"CORT Cold","delicata","Red"
"553",-0.522780808453058,"CORT Cold","delicata","Red"
"554",-0.449480493034539,"CORT Cold","delicata","Red"
"555",-0.328621497901575,"CORT Cold","delicata","Red"
"556",-0.425500259350637,"CORT Cold","delicata","Red"
"557",-0.373100907160073,"CORT Cold","delicata","Red"
"558",-0.351818766399321,"CORT Cold","delicata","Red"
"559",-0.652744305057764,"CORT Cold","delicata","Red"
"560",-0.430950183989249,"CORT Cold","delicata","Red"
"561",-0.470408465161888,"CORT Cold","delicata","Red"
"562",-0.504968817555318,"CORT Cold","delicata","Red"
"563",-0.398972840031875,"CORT Cold","delicata","Red"
"564",-0.475177087467077,"CORT Cold","delicata","Red"
"565",-0.549799423047154,"CORT Cold","delicata","Red"
"566",-0.570521697161779,"CORT Cold","delicata","Red"
"567",-0.258963273216999,"CORT Cold","delicata","Red"
"568",-0.417968984826457,"CORT Cold","delicata","Red"
"569",-0.328264349376957,"CORT Cold","delicata","Red"
"570",-0.880197295046845,"CORT Cold","delicata","Red"
"571",-0.315689091961844,"CORT Cold","delicata","Red"
"572",-0.625655357390561,"CORT Cold","delicata","Red"
"573",-0.572453578197306,"CORT Cold","delicata","Red"
"574",-0.450386906574684,"CORT Cold","delicata","Red"
"575",-0.249482697876795,"CORT Cold","delicata","Red"
"576",-0.31328601457179,"CORT Cold","delicata","Red"
"577",-0.54238992473467,"CORT Cold","delicata","Red"
"578",-0.533695157016997,"CORT Cold","delicata","Red"
"579",-0.258504640799866,"CORT Cold","delicata","Red"
"580",-0.498071136735903,"CORT Cold","delicata","Red"
"581",-0.25625898977163,"CORT Cold","delicata","Red"
"582",0.0719988344454626,"CORT Cold","delicata","Red"
"583",-0.502647723266468,"CORT Cold","delicata","Red"
"584",-0.426454420345409,"CORT Cold","delicata","Red"
"585",-0.563630150512007,"CORT Cold","delicata","Red"
"586",-0.109746887377196,"CORT Cold","delicata","Red"
"587",-0.008836658885528,"CORT Cold","delicata","Red"
"588",-0.630860344889743,"CORT Cold","delicata","Red"
"589",-0.0903417981410101,"CORT Cold","delicata","Red"
"590",-0.319729275876558,"CORT Cold","delicata","Red"
"591",-0.411548999837704,"CORT Cold","delicata","Red"
"592",-0.528048254587946,"CORT Cold","delicata","Red"
"593",-0.234727984401119,"CORT Cold","delicata","Red"
"594",0.0382268277808222,"CORT Cold","delicata","Red"
"595",-0.125107840789797,"CORT Cold","delicata","Red"
"596",-0.11307284099407,"CORT Cold","delicata","Red"
"597",-0.588414143875716,"CORT Cold","delicata","Red"
"598",-0.615334932493215,"CORT Cold","delicata","Red"
"599",-0.655264366695294,"CORT Cold","delicata","Red"
"600",-0.237578368417012,"CORT Cold","delicata","Red"
"601",-0.735124495434139,"CORT Cold","delicata","Red"
"602",-0.490621769005715,"CORT Cold","delicata","Red"
"603",-0.641567207653639,"CORT Cold","delicata","Red"
"604",-0.527832793342846,"CORT Cold","delicata","Red"
"605",-0.563999321506055,"CORT Cold","delicata","Red"
"606",-0.4234820617845,"CORT Cold","delicata","Red"
"607",-0.480583547832732,"CORT Cold","delicata","Red"
"608",-0.408050730106047,"CORT Cold","delicata","Red"
"609",-0.0677170132751215,"CORT Cold","delicata","Red"
"610",-0.161171858614122,"CORT Cold","delicata","Red"
"611",-0.254094138683637,"CORT Cold","delicata","Red"
"612",-0.374721376846009,"CORT Cold","delicata","Red"
"613",-0.432499610979389,"CORT Cold","delicata","Red"
"614",-0.500782887959839,"CORT Cold","delicata","Red"
"615",-0.49888061795523,"CORT Cold","delicata","Red"
"616",-0.56379869260776,"CORT Cold","delicata","Red"
"617",-0.472767323399694,"CORT Cold","delicata","Red"
"618",-0.258604401830521,"CORT Cold","delicata","Red"
"619",-0.507658650283934,"CORT Cold","delicata","Red"
"620",-0.470139989905635,"CORT Cold","delicata","Red"
"621",-0.362309823800836,"CORT Cold","delicata","Red"
"622",-0.365224176593126,"CORT Cold","delicata","Red"
"623",-0.261040758544511,"CORT Cold","delicata","Red"
"624",-0.63354744980826,"CORT Cold","delicata","Red"
"625",-0.658871160722338,"CORT Cold","delicata","Red"
"626",-0.625560424045994,"CORT Cold","delicata","Red"
"627",-0.375564782868753,"CORT Cold","delicata","Red"
"628",-0.111952504724057,"CORT Cold","delicata","Red"
"629",-0.262239310145239,"CORT Cold","delicata","Red"
"630",-0.509145040210829,"CORT Cold","delicata","Red"
"631",-0.53540718595538,"CORT Cold","delicata","Red"
"632",-0.226385987517623,"CORT Cold","delicata","Red"
"633",-0.345092622812678,"CORT Cold","delicata","Red"
"634",-0.252973127941101,"CORT Cold","delicata","Red"
"635",-0.555965788974842,"CORT Cold","delicata","Red"
"636",-0.692095999292575,"CORT Cold","delicata","Red"
"637",-0.200560318009626,"CORT Cold","delicata","Red"
"638",-0.493485106844593,"CORT Cold","delicata","Red"
"639",-0.273556347232278,"CORT Cold","delicata","Red"
"640",-0.293017478827687,"CORT Cold","delicata","Red"
"641",-0.307737758829184,"CORT Cold","delicata","Red"
"642",-0.0135269012435809,"CORT Cold","delicata","Red"
"643",-0.459013412454444,"CORT Cold","delicata","Red"
"644",-0.441583674081919,"CORT Cold","delicata","Red"
"645",-0.383214915153303,"CORT Cold","delicata","Red"
"646",-0.427750247204351,"CORT Cold","delicata","Red"
"647",-0.241926258126498,"CORT Cold","delicata","Red"
"648",-0.54476504959103,"CORT Cold","delicata","Red"
"649",-0.136832226274324,"CORT Cold","delicata","Red"
"650",-0.339916584808139,"CORT Cold","delicata","Red"
"651",-0.435934864627906,"CORT Cold","delicata","Red"
"652",-0.636842624818377,"CORT Cold","delicata","Red"
"653",-0.0179842904783343,"CORT Cold","delicata","Red"
"654",-0.133521122062834,"CORT Cold","delicata","Red"
"655",-0.681124731442006,"CORT Cold","delicata","Red"
"656",-0.695651954057419,"CORT Cold","delicata","Red"
"657",-0.660126940234442,"CORT Cold","delicata","Red"
"658",-0.680025856304663,"CORT Cold","delicata","Red"
"659",-0.281357087516981,"CORT Cold","delicata","Red"
"660",-0.155916455590995,"CORT Cold","delicata","Red"
"661",-0.0703765316917777,"CORT Cold","delicata","Red"
"662",-0.292289968176895,"CORT Cold","delicata","Red"
"663",-0.166007338319334,"CORT Cold","delicata","Red"
"664",-0.287999967534716,"CORT Cold","delicata","Red"
"665",-0.553387170609441,"CORT Cold","delicata","Red"
"666",-0.554876886877566,"CORT Cold","delicata","Red"
"667",-0.371752741486983,"CORT Cold","delicata","Red"
"668",-0.313013718903463,"CORT Cold","delicata","Red"
"669",-0.426471794704756,"CORT Cold","delicata","Red"
"670",-0.507787210009593,"CORT Cold","delicata","Red"
"671",-0.551936229851413,"CORT Cold","delicata","Red"
"672",-0.236706198245532,"CORT Cold","delicata","Red"
"673",-0.226278946127063,"CORT Cold","delicata","Red"
"674",-0.443561730710272,"CORT Cold","delicata","Red"
"675",-0.302371635139621,"CORT Cold","delicata","Red"
"676",-0.287713697778902,"CORT Cold","delicata","Red"
"677",-0.348778797405704,"CORT Cold","delicata","Red"
"678",-0.394755709451821,"CORT Cold","delicata","Red"
"679",-0.308598209785998,"CORT Cold","delicata","Red"
"680",-0.294536976687628,"CORT Cold","delicata","Red"
"681",-0.487982410284607,"CORT Cold","delicata","Red"
"682",-0.699743337155727,"CORT Cold","delicata","Red"
"683",-0.623644074358478,"CORT Cold","delicata","Red"
"684",-0.481615135071816,"CORT Cold","delicata","Red"
"685",-0.335474955399872,"CORT Cold","delicata","Red"
"686",-0.376843286305866,"CORT Cold","delicata","Red"
"687",-0.329272780516381,"CORT Cold","delicata","Red"
"688",-0.631025555094999,"CORT Cold","delicata","Red"
"689",-0.140823947520278,"CORT Cold","delicata","Red"
"690",-0.215091297956087,"CORT Cold","delicata","Red"
"691",-0.388323763171971,"CORT Cold","delicata","Red"
"692",-0.637654184566973,"CORT Cold","delicata","Red"
"693",-0.490236211058032,"CORT Cold","delicata","Red"
"694",-0.31622044127501,"CORT Cold","delicata","Red"
"695",-0.188491512744055,"CORT Cold","delicata","Red"
"696",-0.40040279538256,"CORT Cold","delicata","Red"
"697",-0.458067338810213,"CORT Cold","delicata","Red"
"698",-0.663325752132931,"CORT Cold","delicata","Red"
"699",-0.193706358746991,"CORT Cold","delicata","Red"
"700",-0.376208346568651,"CORT Cold","delicata","Red"
"701",-0.372858338626285,"CORT Cold","delicata","Red"
"702",-0.430264661157183,"CORT Cold","delicata","Red"
"703",-0.428030424620666,"CORT Cold","delicata","Red"
"704",-0.267322479009623,"CORT Cold","delicata","Red"
"705",-0.35232819365387,"CORT Cold","delicata","Red"
"706",-0.449036542811676,"CORT Cold","delicata","Red"
"707",-0.362741023822835,"CORT Cold","delicata","Red"
"708",-0.57029091740282,"CORT Cold","delicata","Red"
"709",-0.459856874288441,"CORT Cold","delicata","Red"
"710",-0.497685572644205,"CORT Cold","delicata","Red"
"711",-0.208572256163263,"CORT Cold","delicata","Red"
"712",-0.597650815883657,"CORT Cold","delicata","Red"
"713",-0.346925068334555,"CORT Cold","delicata","Red"
"714",-0.406363072908114,"CORT Cold","delicata","Red"
"715",-0.420733508870098,"CORT Cold","delicata","Red"
"716",-0.553401675696588,"CORT Cold","delicata","Red"
"717",-0.759254851751897,"CORT Cold","delicata","Red"
"718",-0.0514626234050037,"CORT Cold","delicata","Red"
"719",-0.59465963702197,"CORT Cold","delicata","Red"
"720",-0.20602048047374,"CORT Cold","delicata","Red"
"721",-0.247809816904314,"CORT Cold","delicata","Red"
"722",-0.552675843736924,"CORT Cold","delicata","Red"
"723",-0.31827810321353,"CORT Cold","delicata","Red"
"724",-0.613986099671621,"CORT Cold","delicata","Red"
"725",-0.499717402393158,"CORT Cold","delicata","Red"
"726",-0.595033534798242,"CORT Cold","delicata","Red"
"727",-0.553114794610188,"CORT Cold","delicata","Red"
"728",-0.610888199537728,"CORT Cold","delicata","Red"
"729",-0.563009329327442,"CORT Cold","delicata","Red"
"730",-0.231139888129795,"CORT Cold","delicata","Red"
"731",-0.324874411479298,"CORT Cold","delicata","Red"
"732",-0.641733310000256,"CORT Cold","delicata","Red"
"733",-0.118059913008443,"CORT Cold","delicata","Red"
"734",-0.163320413918863,"CORT Cold","delicata","Red"
"735",-0.484679972105839,"CORT Cold","delicata","Red"
"736",-0.21696174240903,"CORT Cold","delicata","Red"
"737",0.111745131244266,"CORT Cold","delicata","Red"
"738",0.167253829952271,"CORT Cold","delicata","Red"
"739",-0.34500333845565,"CORT Cold","delicata","Red"
"740",-0.473652574195943,"CORT Cold","delicata","Red"
"741",-0.340002544094177,"CORT Cold","delicata","Red"
"742",-0.37007215330682,"CORT Cold","delicata","Red"
"743",-0.630524698067501,"CORT Cold","delicata","Red"
"744",-0.371699557385565,"CORT Cold","delicata","Red"
"745",-0.241470443859734,"CORT Cold","delicata","Red"
"746",-0.295113023741173,"CORT Cold","delicata","Red"
"747",-0.595281434399581,"CORT Cold","delicata","Red"
"748",-0.315656420379291,"CORT Cold","delicata","Red"
"749",-0.515906188755247,"CORT Cold","delicata","Red"
"750",-0.45992926924014,"CORT Cold","delicata","Red"
"751",-0.38557867828709,"CORT Cold","delicata","Red"
"752",-0.484750028164181,"CORT Cold","delicata","Red"
"753",-0.673653773539693,"CORT Cold","delicata","Red"
"754",-0.0534569886448013,"CORT Cold","delicata","Red"
"755",-0.360707006131877,"CORT Cold","delicata","Red"
"756",-0.548881295976701,"CORT Cold","delicata","Red"
"757",-0.354071549717212,"CORT Cold","delicata","Red"
"758",-0.337964695762012,"CORT Cold","delicata","Red"
"759",-0.307984357140053,"CORT Cold","delicata","Red"
"760",-0.603448636706114,"CORT Cold","delicata","Red"
"761",-0.349488193641822,"CORT Cold","delicata","Red"
"762",-0.373375267135205,"CORT Cold","delicata","Red"
"763",-0.428770066376575,"CORT Cold","delicata","Red"
"764",-0.480457702341003,"CORT Cold","delicata","Red"
"765",-0.369033335419981,"CORT Cold","delicata","Red"
"766",-0.0709021466910466,"CORT Cold","delicata","Red"
"767",-0.361452267907006,"CORT Cold","delicata","Red"
"768",-0.327324911376576,"CORT Cold","delicata","Red"
"769",-0.319224069189293,"CORT Cold","delicata","Red"
"770",-0.319060904079428,"CORT Cold","delicata","Red"
"771",-0.293932796853634,"CORT Cold","delicata","Red"
"772",-0.512415941673022,"CORT Cold","delicata","Red"
"773",-0.290850852181595,"CORT Cold","delicata","Red"
"774",-0.283474472613989,"CORT Cold","delicata","Red"
"775",-0.518742437168119,"CORT Cold","delicata","Red"
"776",-0.262961225102804,"CORT Cold","delicata","Red"
"777",-0.331626161362296,"CORT Cold","delicata","Red"
"778",-0.207716859173756,"CORT Cold","delicata","Red"
"779",-0.106046630935299,"CORT Cold","delicata","Red"
"780",-0.461593120943536,"CORT Cold","delicata","Red"
"781",-0.0336329809865865,"CORT Cold","delicata","Red"
"782",-0.253792950007285,"CORT Cold","delicata","Red"
"783",-0.399592542009571,"CORT Cold","delicata","Red"
"784",-0.297911003012383,"CORT Cold","delicata","Red"
"785",-0.443967042373227,"CORT Cold","delicata","Red"
"786",-0.254368973655301,"CORT Cold","delicata","Red"
"787",-0.478875862319474,"CORT Cold","delicata","Red"
"788",-0.422843832737538,"CORT Cold","delicata","Red"
"789",-0.306417956137667,"CORT Cold","delicata","Red"
"790",-0.518990754858298,"CORT Cold","delicata","Red"
"791",-0.586078652620253,"CORT Cold","delicata","Red"
"792",-0.613212936086082,"CORT Cold","delicata","Red"
"793",-0.304177940466114,"CORT Cold","delicata","Red"
"794",-0.331517980927533,"CORT Cold","delicata","Red"
"795",-0.437734797367484,"CORT Cold","delicata","Red"
"796",-0.403762091788381,"CORT Cold","delicata","Red"
"797",0.0165229206356873,"CORT Cold","delicata","Red"
"798",-0.18461472524032,"CORT Cold","delicata","Red"
"799",-0.551085950527922,"CORT Cold","delicata","Red"
"800",-0.364492874747085,"CORT Cold","delicata","Red"
"801",-0.352407908512966,"CORT Cold","delicata","Red"
"802",-0.45195453860579,"CORT Cold","delicata","Red"
"803",-0.422743123812705,"CORT Cold","delicata","Red"
"804",-0.134332750262857,"CORT Cold","delicata","Red"
"805",-0.364141543994943,"CORT Cold","delicata","Red"
"806",-0.519226031827443,"CORT Cold","delicata","Red"
"807",-0.565622541270026,"CORT Cold","delicata","Red"
"808",-0.523045415389731,"CORT Cold","delicata","Red"
"809",-0.617847250169177,"CORT Cold","delicata","Red"
"810",-0.430502216791249,"CORT Cold","delicata","Red"
"811",-0.432506974447044,"CORT Cold","delicata","Red"
"812",-0.449278312000342,"CORT Cold","delicata","Red"
"813",-0.254848398003539,"CORT Cold","delicata","Red"
"814",-0.0717183283510224,"CORT Cold","delicata","Red"
"815",-0.543935195917749,"CORT Cold","delicata","Red"
"816",-0.381908843592045,"CORT Cold","delicata","Red"
"817",-0.168992246088706,"CORT Cold","delicata","Red"
"818",-0.563491506249434,"CORT Cold","delicata","Red"
"819",-0.541563476662198,"CORT Cold","delicata","Red"
"820",-0.568306434970098,"CORT Cold","delicata","Red"
"821",0.04774221803855,"CORT Cold","delicata","Red"
"822",-0.355201248044412,"CORT Cold","delicata","Red"
"823",-0.573987139081014,"CORT Cold","delicata","Red"
"824",-0.567756868166837,"CORT Cold","delicata","Red"
"825",-0.266853672590121,"CORT Cold","delicata","Red"
"826",0.0395825934999762,"CORT Cold","delicata","Red"
"827",-0.804543890336215,"CORT Cold","delicata","Red"
"828",-0.808026370031563,"CORT Cold","delicata","Red"
"829",-0.087722455491195,"CORT Cold","delicata","Red"
"830",-0.747362122148316,"CORT Cold","delicata","Red"
"831",-0.0726153513782449,"CORT Cold","delicata","Red"
"832",-0.331998166951879,"CORT Cold","delicata","Red"
"833",-0.541508101387449,"CORT Cold","delicata","Red"
"834",-0.439259385665691,"CORT Cold","delicata","Red"
"835",-0.226509449877274,"CORT Cold","delicata","Red"
"836",-0.410954444304169,"CORT Cold","delicata","Red"
